run_id,experiment_id,pattern,model,task_name,status,llm_calls,prompt_tokens,completion_tokens,planner_calls,executor_calls,duration_seconds,energy_kwh,pass_rate,timestamp
20260510-002812--multiplan--qwen3_8b,20260510-002812--experiment,multiplan,qwen3:8b,rest-api,FAILED,8,7735,7686,4,4,183.5734131,0.002189515,0,2026-05-12T03:55:28Z
20260510-002812--multiplan--qwen3_8b,20260510-002812--experiment,multiplan,qwen3:8b,reverse-string,COMPLETED,8,4177,1161,4,4,29.11636496,0.000416202,1,2026-05-12T03:55:28Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,accumulate,COMPLETED,9,6300,1502,4,5,210.3286414,0.002706479,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,acronym,FAILED,8,4395,1454,4,4,900,0.004063432,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,affine-cipher,FAILED,9,12223,3706,4,5,900,0.014002414,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,all-your-base,COMPLETED,8,7006,1345,4,4,265.6620151,0.003369294,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,allergies,FAILED,8,5296,2526,4,4,900,0.006638913,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,alphametics,FAILED,8,5203,1760,4,4,900,0.00482269,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,anagram,FAILED,8,5514,1512,4,4,900,0.003959387,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,armstrong-numbers,COMPLETED,8,4921,1535,4,4,204.8500128,0.002600067,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,atbash-cipher,FAILED,8,5483,2406,4,4,900,0.006418064,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,bank-account,FAILED,8,8066,2552,4,4,900,0.00837163,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,beer-song,FAILED,8,17963,2303,4,4,900,0.015839855,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,binary,COMPLETED,8,6244,1309,4,4,296.3403121,0.00375785,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,binary-search,COMPLETED,8,7299,1351,4,4,235.0688041,0.002987769,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,binary-search-tree,FAILED,8,7932,3653,4,4,900,0.012327807,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,bob,COMPLETED,8,5146,1297,4,4,297.0900904,0.003767246,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,book-store,FAILED,11,16668,3071,4,7,900,0.014782996,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,bottle-song,FAILED,8,5680,1126,4,4,900,0.003648563,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,bowling,FAILED,8,7909,2159,4,4,900,0.007153376,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,camicia,FAILED,8,12653,4188,4,4,900,0.016016794,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,change,FAILED,8,7527,2870,4,4,900,0.011714668,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,circular-buffer,COMPLETED,8,8253,2303,4,4,441.0425488,0.005588857,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,clock,COMPLETED,8,8218,1888,4,4,284.4916638,0.003607925,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,collatz-conjecture,COMPLETED,8,6723,2131,4,4,323.2497829,0.00409687,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,complex-numbers,FAILED,8,8038,2092,4,4,900,0.007067862,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,connect,FAILED,8,5754,2909,4,4,900,0.007511593,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,crypto-square,FAILED,8,6390,1364,4,4,900,0.00368041,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,custom-set,COMPLETED,8,5048,2314,4,4,322.9908092,0.00409729,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,darts,COMPLETED,8,5784,1430,4,4,203.5681143,0.002584545,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,diamond,FAILED,9,8033,1666,4,5,900,0.004842676,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,difference-of-squares,COMPLETED,8,4720,1428,4,4,246.7914551,0.003129721,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,diffie-hellman,COMPLETED,8,5358,1465,4,4,214.4247948,0.002720688,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,dnd-character,FAILED,8,7155,1488,4,4,900,0.004384172,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,dominoes,FAILED,10,14502,5167,4,6,900,0.017221687,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,dot-dsl,FAILED,8,7917,3094,4,4,900,0.011327016,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,eliuds-eggs,COMPLETED,8,5850,763,4,4,132.8415495,0.001689632,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,error-handling,FAILED,8,5118,2488,4,4,900,0.006371008,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,etl,COMPLETED,8,5727,1691,4,4,281.6881278,0.003571676,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,flatten-array,COMPLETED,8,4783,888,4,4,180.3007554,0.002289663,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,flower-field,FAILED,8,6450,2976,4,4,900,0.008782321,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,food-chain,FAILED,8,6910,3256,4,4,900,0.010737133,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,forth,FAILED,12,25534,6288,4,8,900,0.026849963,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,game-of-life,FAILED,8,5241,2143,4,4,900,0.006668502,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,gigasecond,COMPLETED,8,7629,1332,4,4,219.2131487,0.002782206,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,go-counting,FAILED,8,7876,3192,4,4,900,0.009443642,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,grade-school,FAILED,8,5584,1732,4,4,900,0.004413773,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,grains,COMPLETED,8,5523,1400,4,4,194.1478232,0.002464765,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,grep,FAILED,10,10844,3434,4,6,900,0.011854567,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,hamming,COMPLETED,8,5918,953,4,4,143.7393823,0.001828241,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,hangman,FAILED,8,6862,3010,4,4,900,0.008194422,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,hello-world,COMPLETED,8,4257,271,4,4,49.82196057,0.000640176,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,hexadecimal,FAILED,8,4816,3648,4,4,900,0.008918271,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,high-scores,FAILED,8,4750,1181,4,4,900,0.003189146,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,house,FAILED,8,7168,2039,4,4,900,0.006613641,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,isbn-verifier,COMPLETED,8,6125,1649,4,4,229.1815259,0.002907326,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,isogram,COMPLETED,8,4211,537,4,4,80.89944935,0.001033233,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,killer-sudoku-helper,COMPLETED,8,9271,2066,4,4,515.0569868,0.006522556,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,kindergarten-garden,COMPLETED,8,8259,837,4,4,192.7088681,0.00244674,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,knapsack,COMPLETED,8,5716,3189,4,4,432.6675707,0.005481912,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,largest-series-product,COMPLETED,8,6866,1352,4,4,249.5718523,0.003167454,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,leap,COMPLETED,8,4607,1197,4,4,164.6933849,0.002092511,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,ledger,FAILED,8,8409,4470,4,4,900,0.0129809,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,line-up,COMPLETED,9,8640,2784,4,5,429.0806419,0.005434668,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,linked-list,COMPLETED,8,9864,2640,4,4,591.8239499,0.007492892,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,list-ops,FAILED,8,5427,2333,4,4,900,0.00716498,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,luhn,COMPLETED,8,7041,2269,4,4,403.9868628,0.005121092,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,markdown,FAILED,8,5877,2646,4,4,900,0.007051782,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,matching-brackets,COMPLETED,8,5033,3879,4,4,500.345448,0.006332846,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,matrix,COMPLETED,8,5478,1422,4,4,281.9049239,0.003574849,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,meetup,FAILED,8,9756,2319,4,4,900,0.011382426,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,minesweeper,FAILED,8,6370,1711,4,4,900,0.005396913,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,nth-prime,COMPLETED,8,5383,939,4,4,137.0997784,0.001749418,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,ocr-numbers,FAILED,8,8011,4248,4,4,900,0.012548405,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,octal,FAILED,8,5468,1874,4,4,900,0.004737375,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,paasio,FAILED,8,6047,2216,4,4,900,0.005836902,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,palindrome-products,FAILED,8,8403,2470,4,4,900,0.008145493,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pangram,COMPLETED,8,4740,487,4,4,75.97071755,0.00097071,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pascals-triangle,FAILED,8,9228,1033,4,4,900,0.003702932,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,perfect-numbers,COMPLETED,8,7010,1670,4,4,240.0326357,0.003179547,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,phone-number,FAILED,10,19364,4514,4,6,900,0.01924266,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pig-latin,FAILED,8,6691,1807,4,4,900,0.005973625,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,point-mutations,FAILED,8,5340,2360,4,4,900,0.00576172,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,poker,FAILED,11,19317,7833,4,7,900,0.026169648,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pov,FAILED,8,7815,2745,4,4,900,0.008374444,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,prime-factors,COMPLETED,8,4932,1092,4,4,150.4401584,0.001914547,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,protein-translation,COMPLETED,8,6106,3763,4,4,501.7615975,0.006353352,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,proverb,FAILED,8,5307,1063,4,4,900,0.003716698,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pythagorean-triplet,FAILED,8,6089,2128,4,4,900,0.00584666,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,queen-attack,FAILED,8,6837,1069,4,4,900,0.003294257,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,rail-fence-cipher,FAILED,8,7204,3300,4,4,900,0.009455,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,raindrops,COMPLETED,8,6309,874,4,4,136.0237856,0.00173311,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,rational-numbers,FAILED,8,8861,4559,4,4,900,0.015579407,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,react,FAILED,9,7271,3352,4,5,900,0.009900546,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,rectangles,FAILED,16,35741,6363,4,12,900,0.029461423,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,relative-distance,FAILED,8,9158,1337,4,4,900,0.009494327,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,resistor-color,COMPLETED,8,5468,1483,4,4,258.1248876,0.003273357,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,resistor-color-duo,COMPLETED,8,5477,1619,4,4,229.9947689,0.002917639,1,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,resistor-color-expert,FAILED,8,8792,2168,4,4,900,0.00708027,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,resistor-color-trio,FAILED,8,6899,1708,4,4,900,0.004422903,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,rest-api,FAILED,8,7254,2058,4,4,900,0.005679782,0,2026-05-25T04:43:40Z
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,reverse-string,COMPLETED,8,4237,1637,4,4,212.7984163,0.002700633,1,2026-05-25T04:43:40Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,accumulate,COMPLETED,3,3994,3207,0,3,49.92957473,0.000645307,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,acronym,COMPLETED,4,6311,17120,0,4,382.7377586,0.004396368,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,affine-cipher,FAILED,0,0,0,0,0,900,0.039313861,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,all-your-base,FAILED,3,8085,13160,0,3,900,0.015562319,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,allergies,COMPLETED,3,5493,11042,0,3,172.005434,0.001988431,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,alphametics,FAILED,3,5828,15803,0,3,900,0.01597223,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,anagram,COMPLETED,4,9278,14501,0,4,230.2166777,0.002652943,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,armstrong-numbers,COMPLETED,3,4688,7176,0,3,108.375632,0.001257977,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,atbash-cipher,FAILED,2,3334,11714,0,2,900,0.015226852,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,bank-account,COMPLETED,4,15042,13626,0,4,226.534127,0.002610447,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,beer-song,FAILED,2,15884,8881,0,2,900,0.015014991,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,binary,COMPLETED,3,6724,10464,0,3,186.696121,0.00215239,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,binary-search,COMPLETED,3,8318,5985,0,3,93.49990702,0.001086827,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,binary-search-tree,COMPLETED,4,16322,19264,0,4,327.5131121,0.003766059,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,bob,COMPLETED,3,4957,13520,0,3,213.8687849,0.002462007,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,book-store,FAILED,0,0,0,0,0,900,0.039312127,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,bottle-song,FAILED,3,5810,10368,0,3,900,0.014959539,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,bowling,FAILED,0,0,0,0,0,900,0.039319531,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,camicia,FAILED,0,0,0,0,0,900,0.039313417,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,change,FAILED,4,12827,10506,0,4,168.9317789,0.001958561,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,circular-buffer,FAILED,2,5917,8081,0,2,900,0.017436435,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,clock,FAILED,4,25698,16807,0,4,437.7590415,0.005047046,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,collatz-conjecture,COMPLETED,3,7194,4537,0,3,175.8710451,0.002032696,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,complex-numbers,FAILED,4,16674,16055,0,4,271.0797608,0.003123562,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,connect,FAILED,0,0,0,0,0,900,0.03931428688,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,crypto-square,FAILED,0,0,0,0,0,900,0.039317232,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,custom-set,COMPLETED,4,8493,15095,0,4,239.0089524,0.002930145,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,darts,COMPLETED,3,6108,7979,0,3,121.6980493,0.001408168,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,diamond,FAILED,3,5718,17000,0,3,900,0.01898457593,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,difference-of-squares,COMPLETED,3,4533,6416,0,3,95.86191678,0.001115787,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,diffie-hellman,COMPLETED,3,5377,9670,0,3,147.224992,0.001703654,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,dnd-character,FAILED,3,8239,10825,0,3,900,0.01507716698,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,dominoes,FAILED,0,0,0,0,0,900,0.0393228196,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,dot-dsl,FAILED,2,6703,10263,0,2,900,0.01509338469,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,eliuds-eggs,COMPLETED,3,6144,7357,0,3,112.2060909,0.001302507,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,error-handling,FAILED,4,7226,16424,0,4,257.3397148,0.002965216,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,etl,COMPLETED,3,5910,6991,0,3,107.7805912,0.001253265,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,flatten-array,COMPLETED,3,4458,9500,0,3,142.9001703,0.001652546,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,flower-field,FAILED,4,15066,17791,0,4,300.2427819,0.003455115,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,food-chain,FAILED,0,0,0,0,0,900,0.03931746,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,forth,FAILED,0,0,0,0,0,900,0.039322861,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,game-of-life,COMPLETED,4,8797,7580,0,4,117.1133773,0.00136813,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,gigasecond,COMPLETED,3,8582,4280,0,3,68.31134582,0.000804889,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,go-counting,FAILED,0,0,0,0,0,900,0.039321331,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,grade-school,FAILED,4,11573,19522,0,4,442.0406482,0.005078446,0,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,grains,COMPLETED,3,5604,4433,0,3,67.71593642,0.000795668,1,2026-05-15T21:54:54Z
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,grep,FAILED,4,18603,20219,0,4,466.8976002,0.005368435,0,2026-05-15T21:54:54Z
